"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29019501040";"CEDIDAS REASEGURO EXTERIOR";"Ramos_Objetivo_Grales";-2257927604.22;-3887069215.34;-7045185805.15;-8175420538.81;-10027662883.86;-17921374988.3;-19880961538.88;-21515281229.83;-24938246074.07;-26971401795.72;-28505041749.57;-32402358162.05;-1464207599.5;-3315608377.65;-5707119307.51;-8398259094.83;-10015440364.08;-20275053072.92;-21653036672.2;-25719596346.86;-29369488341.36;-31836149487.2;-33215813286.79;-37366408913.15;-1689741967.51
"29019501045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"Ramos_Objetivo_Grales";0;0;0;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-159533984.67;0
"29019601035";"CEDIDAS REASEGURO INTERIOR";"Ramos_Objetivo_Vida";-18296421503;-40642275071.58;-62457752122.74;-86832260022;-109780053113.25;-134003236528.83;-155980788664.15;-178493734702.99;-202157643829.95;-225895164887.73;-251232256400.73;-277450300971.73;-23304510967.6;-42617666341.6;-71309474287.6;-95920914766.27;-119848206031.27;-144615099956.65;-167769559861.65;-193704308776.08;-222741906451.08;-250986829977.08;-277705313563.08;-305037856349.08;-21922972908
"29019601040";"CEDIDAS REASEGURO EXTERIOR";"Ramos_Objetivo_Vida";-12785864844.9;-24697476616.95;-35830744508.81;-48961462286.56;-60720501953.84;-74580477992.99;-87291875773.2;-101135942934.49;-114996314015.87;-128357426581.65;-142862116097.73;-156633787658.72;-14905043326.15;-32076722613.74;-41633326306.51;-57738534229.03;-74075245927.44;-88128245633.07;-102206717300.83;-118360015963.9;-133800138835.38;-148357533532.25;-164709540198.17;-180187342197.51;-16764899892.93
"29019601045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"Ramos_Objetivo_Vida";0;0;0;0;0;-473108.58;-473108.58;-652184.54;-1040137.09;-5001151.87;-5001151.87;-5001151.87;-5372484;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-12272792.35;0
"29019701035";"CEDIDAS REASEGURO INTERIOR";"Ramos_SS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019701040";"CEDIDAS REASEGURO EXTERIOR";"Ramos_SS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019701045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"Ramos_SS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019801035";"CEDIDAS REASEGURO INTERIOR";"Ramos_Vida_sinSS";-18296421503;-40642275071.58;-62457752122.74;-86832260022;-109780053113.25;-134003236528.83;-155980788664.15;-178493734702.99;-202157643829.95;-225895164887.73;-251232256400.73;-277450300971.73;-23304510967.6;-42617666341.6;-71309474287.6;-95920914766.27;-119848206031.27;-144615099956.65;-167769559861.65;-193704308776.08;-222741906451.08;-250986829977.08;-277705313563.08;-305037856349.08;-21922972908
"29019801040";"CEDIDAS REASEGURO EXTERIOR";"Ramos_Vida_sinSS";-12785864844.9;-24697476616.95;-35830744508.81;-48961462286.56;-60720501953.84;-74580477992.99;-87291875773.2;-101135942934.49;-114996314015.87;-128357426581.65;-142862116097.73;-156633787658.72;-14905043326.15;-32076722613.74;-41633326306.51;-57738534229.03;-74075245927.44;-88128245633.07;-102206717300.83;-118360015963.9;-133800138835.38;-148357533532.25;-164709540198.17;-180187342197.51;-16764899892.93
"29019801045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"Ramos_Vida_sinSS";0;0;0;0;0;-473108.58;-473108.58;-652184.54;-1040137.09;-5001151.87;-5001151.87;-5001151.87;-5372484;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-5446032;-12272792.35;0
"29099903120";"Prima Cedida en Reaseguro";"TOTAL";-37551463325.7;-78999309790.25;-118293630686.32;-161836267347.23;-202929544347.34;-253461399613.4;-294165663898.57;-336916630542.13;-389115302382.64;-440919605417.36;-487122836429.43;-537391740038.15;-45035946363.93;-88636206679.18;-134660041271;-183597493854.46;-231953073550.62;-287296629108.93;-331310923099.71;-384287139876.54;-438559248757.58;-489796748210.3;-539451561381.46;-592259421806.06;-46860666512.51
"29099903120";"Prima Cedida en Reaseguro";"SUBTOTAL - RAMOS";-37551463325.7;-78999309790.25;-118293630686.32;-161836267347.23;-202929544347.34;-253461399613.4;-294165663898.57;-336916630542.13;-389115302382.64;-440919605417.36;-487122836429.43;-537391740038.15;-45035946363.93;-88636206679.18;-134660041271;-183597493854.46;-231953073550.62;-287296629108.93;-331310923099.71;-384287139876.54;-438559248757.58;-489796748210.3;-539451561381.46;-592259421806.06;-46860666512.51
"29099903120";"Prima Cedida en Reaseguro";"AUTOMOVILES";-1047242339;-2164153605;-3175375760;-4135150328;-5228771221;-6638769036;-7725482618;-8682323934;-9845321307;-10808890387;-11892174714;-14729851125;-1909945728;-3928366508.51;-6008323375.51;-7982030012.02;-10091959192.02;-12708852550.15;-14810693144.66;-17335238623.74;-19315534029.74;-21465059703.24;-23613256979.14;-25373903952.66;-2990775962
"29099903120";"Prima Cedida en Reaseguro";"SOAT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"CUMPLIMIENTO";-112376342.72;-563635195.24;-588305547.8;-646196471.75;-676078999.3;-822914574.93;-935053729.75;-1066634160.04;-1416513870.83;-2181768666.37;-2773890822.29;-2841009085.72;-145496430.82;-252302593.75;-320320983.78;-459645192.16;-755550422.82;-805998016.33;-934976719.16;-1120729637.69;-1256314997.52;-1290095173.99;-1516336612.71;-1578635867.88;-158478667.64
"29099903120";"Prima Cedida en Reaseguro";"RESPONSABILIDAD CIVIL";-130089843.94;-143016420.82;-161713424.11;-205534245.38;-267447987.6;-1663350700.14;-1715102524.37;-1745715990.73;-1808107285.04;-2077435470.29;-2088093821.74;-3005357862.13;-23699678.4;-99721879.55;-273908657.19;-1791877014.85;-1857737591.2;-3423922693.8;-3447772926.1;-3527648409.86;-3552666668.37;-3616606855.05;-3639386691.99;-4950471418.66;-129745448.8
"29099903120";"Prima Cedida en Reaseguro";"INCENDIO";-387603760;-558868137.47;-728341207.27;-1062704031.52;-1317531601.59;-2265267572.94;-2651115895.67;-2842325264.86;-4353644970.94;-4872448426.14;-5345621769.28;-5736650274.53;-330979475.36;-762188242.19;-1114121867.16;-1342084958.69;-1700005521.79;-4121603414.65;-4517833528.51;-4845778642.99;-5811706453.86;-8514184718.29;-8878966660.49;-11092921607.12;-522762841.89
"29099903120";"Prima Cedida en Reaseguro";"TERREMOTO";-1256822676.08;-1974743478.72;-2697127934.62;-3857506728.45;-4855656876.29;-7641694859.15;-8853416257.84;-9808863490.44;-10533511379.56;-11890062965.74;-12853152341.47;-14308587209.78;-1143915234.53;-2258348022.85;-3219812755.66;-4231044063.32;-5656221595.11;-8748739976.73;-10075859450.24;-11310534316.59;-12306603362.3;-12165764448.28;-13281690917.89;-12922004346.7;-1044518985.5
"29099903120";"Prima Cedida en Reaseguro";"SUSTRACCION";-2754466571.8;-6734187052.57;-9843147297;-12978546313.93;-15957520441.71;-20215547018.31;-23036157753.72;-26377847531.18;-30063539201.91;-32823452873.16;-35961797036.16;-39649585807.42;-3217997115.3;-6345069717.13;-10333613314.13;-13532521218.73;-17055052375.05;-20988019585.39;-23486021936.94;-27120548829.41;-31492809334.53;-34716262432.62;-37398167166.04;-41843840550.37;-3201484058.67
"29099903120";"Prima Cedida en Reaseguro";"TRANSPORTE";-1307478;-704556216.1;-1938272423.2;-1939430318.2;-2545974140.9;-2560702159.82;-2565007842.82;-2566519448.51;-2567719448.51;-2567679996.51;-2567679996.51;-2581259179.23;0;0;0;0;0;-1851959;-1851959;-2324496750.44;-3021621446.44;-3021621446.44;-3021621446.44;-3021621446.44;0
"29099903120";"Prima Cedida en Reaseguro";"CORRIENTE DÉBIL";-25568922.91;-41728877.42;-57366953.12;-350043259.68;-512148873.88;-766664720.46;-864095817.66;-900572601.96;-1312128718.5;-1371453154.3;-1363985245.57;-1487848345.2;-10488317.5;-27185400.63;-33756295.96;-99896860.76;-273187533.69;-651943177.2;-870761018.42;-887393309.15;-1042198248.06;-1262814628.35;-1264709150.92;-1358647952.87;-10929827.94
"29099903120";"Prima Cedida en Reaseguro";"TODO RIESGO CONTRATISTA";-80142026.73;-80486089.84;-101122061.88;-106245145.28;-108265818.1;-108265818.1;-108623357.69;-410501905.65;-7134466190.84;-14933602471.84;-14933602471.84;-15271210345.77;-534031.82;-15269713.75;-17016345.21;-58199185.06;-133380363.37;-822842675.65;-850324154.33;-1294995562.03;-1647468635.7;-1596599150.27;-1596599151.27;-1606989662.24;-8918976.99
"29099903120";"Prima Cedida en Reaseguro";"MANEJO";0;0;0;0;-262740;-262740;-262740;-262740;-262740;-262740;-262740;-262740;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;0
"29099903120";"Prima Cedida en Reaseguro";"LUCRO CESANTE";-172146274.42;-172146274.42;-172146274.42;-172146274.42;-172146274.42;-1153279741.37;-1316848854.67;-1316848854.67;-1316848854.67;-1434055640.38;-1447537054.84;-1787600042.51;-372293.25;-138897056.51;-255022994.01;-255022994.01;-255022994.01;-1642120744.73;-1642120744.73;-1642203415.73;-1642203415.73;-1754979125.73;-1754979125.73;-2108644934.13;0
"29099903120";"Prima Cedida en Reaseguro";"MONTAJE Y ROTURA DE MAQUINARIA";-501410742.2;-522036754.12;-542215171.35;-589041922.06;-787184305.46;-1040493041.78;-1121358960.45;-1567884798.07;-1608240431.93;-1700900004.38;-1795664765.4;-1902920672.54;-37241281.2;-108672556.97;-135548056.28;-179927327.56;-243098905.85;-627460933.58;-687010128.14;-804334975.93;-917641517.87;-999433678.66;-1021522811.54;-1120751418;-104671376.15
"29099903120";"Prima Cedida en Reaseguro";"AVIACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"NAVEGACIÓN Y CASCO";0;0;0;0;0;0;0;0;0;0;0;-507566;0;0;0;0;-2609065;-4131760;-3624195;-3116631;-4639329;-43167308.05;-43674874.05;-43167310.05;-507566
"29099903120";"Prima Cedida en Reaseguro";"MINAS Y PETRÓLEOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"VIDRIOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"CRÉDITO COMERCIAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"CRÉDITO A LA EXPORTACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"DESEMPLEO";-9740339912.6;-20643077075;-31893533952;-43843436329;-53885348999;-65845525489.16;-77316077702.91;-88687171206.37;-101194562366.52;-113741447978.08;-126261015613.28;-141395440236.78;-11843103979.4;-23454484613;-35734784360.8;-47085208859.94;-59894994233.24;-70615612392.96;-82412469950.06;-95030180239.75;-108315892508.95;-120791789126.45;-132338063596.15;-144059895074.95;-8436911657.7
"29099903120";"Prima Cedida en Reaseguro";"HOGAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"EXEQUIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"ACCIDENTES PERSONALES";-4432659650.8;-10257564153.09;-15732874263.89;-22897967828.24;-30603499405.21;-37315805943.13;-42894400306.56;-48603133248.72;-54398167853;-60188800553.06;-65746264280.86;-70725692379.05;-4754292901.8;-9203487400.69;-15300297502.88;-20996248862.05;-26359986452.51;-31356085316.84;-36214819023.64;-42196865336.67;-49433768285.67;-57053134923.27;-64890288165.67;-72564703299.47;-6050473027.2
"29099903120";"Prima Cedida en Reaseguro";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"VIDA GRUPO";-16862899727.53;-34355729484;-50532144570.3;-68880892159.7;-85808917648.94;-105173472978.22;-122765427706.23;-142012228959.53;-161196637538.12;-179921512438.91;-201649851381.79;-221486730901.71;-21617529896.55;-42041862973.65;-61807531607.7;-85443830256.83;-107500706226.76;-130570537201.43;-151116500025.78;-174572091228.06;-198462740711.33;-221107188460.85;-244732930441.35;-268093341613.93;-24141516619.41
"29099903120";"Prima Cedida en Reaseguro";"SALUD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"VIDA INDIVIDUAL";-46387056.97;-83380976.44;-129943845.36;-171425991.62;-202789013.94;-249383219.89;-297231830.23;-327796407.4;-365630225.27;-405831651.2;-442242374.4;-481226264.78;0;0;-105633154.73;-139607048.48;-173211078.2;-206556710.49;-237934195;-270633967.5;-335089812.51;-397697030.76;-459017590.08;-519531350.59;-58971496.62
"29099903120";"Prima Cedida en Reaseguro";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"PENSIONES LEY 100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"PENSIONES VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"PENSIONES CON CONMUTACIÓN PENSIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"RENTAS VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"BEPS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"AGROPECUARIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"OPERACIONES NO ASIGNABLES A RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Total";-37551463325.7;-78999309790.25;-118293630686.32;-161836267347.23;-202929544347.34;-253461399613.4;-294165663898.57;-336916630542.13;-389115302382.64;-440919605417.36;-487122836429.43;-537391740038.15;-45035946363.93;-88636206679.18;-134660041271;-183597493854.46;-231953073550.62;-287296629108.93;-331310923099.71;-384287139876.54;-438559248757.58;-489796748210.3;-539451561381.46;-592259421806.06;-46860666512.51
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Vida";-31082286347.9;-65339751688.53;-98288496631.55;-135793722308.56;-170500555067.09;-208584187630.4;-243273137545.93;-279630329822.02;-317154997982.91;-354257592621.25;-394099373650.33;-434089089782.32;-38214926777.75;-74699834987.34;-112948246626.11;-153664895027.3;-193928897990.71;-232748791621.72;-269981723194.48;-312069770771.98;-356547491318.46;-399349809541.33;-442420299793.25;-485237471338.94;-38687872800.93
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Generales";-6469176977.8;-13659558101.72;-20005134054.77;-26042545038.67;-32428989280.25;-44877211983;-50892526352.64;-57286300720.11;-71960304399.73;-86662012796.11;-93023462779.1;-103302650255.83;-6821019586.18;-13936371691.84;-21711794644.89;-29932598827.16;-38024175559.91;-54547837487.21;-61329199905.23;-72217369104.56;-82011757439.12;-90446938668.97;-97031261588.21;-107021950467.12;-8172793711.58
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Objetivo";-36311702617.25;-76191034900.17;-114428827316.64;-156948675402.2;-196916428308.94;-245891450184.37;-285396504193.13;-326757170542.44;-370719001013.97;-412995343892.15;-457523168421.3;-504549161915.66;-42979970173.29;-84440267863.17;-128314380566.5;-175097619465.22;-220969574507.41;-272954804106.8;-314711304886.56;-364533059422.08;-416335291765.62;-465401826874.75;-512681693764.29;-563656725013.23;-43701985339.88
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Objetivo_Grales";-5229416269.35;-10851283211.64;-16140330685.09;-21154953093.64;-26415873241.85;-37307262553.97;-42123366647.2;-47126840720.42;-53564003031.06;-58737751270.9;-63423794770.97;-70460072133.34;-4765043395.54;-9740432875.83;-15366133940.39;-21432724437.92;-27040676516.7;-40206012485.08;-44729581692.08;-52463288650.1;-59787800447.16;-66052017333.42;-70261393971.04;-78419253674.29;-5014112538.95
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Objetivo_Vida";-31082286347.9;-65339751688.53;-98288496631.55;-135793722308.56;-170500555067.09;-208584187630.4;-243273137545.93;-279630329822.02;-317154997982.91;-354257592621.25;-394099373650.33;-434089089782.32;-38214926777.75;-74699834987.34;-112948246626.11;-153664895027.3;-193928897990.71;-232748791621.72;-269981723194.48;-312069770771.98;-356547491318.46;-399349809541.33;-442420299793.25;-485237471338.94;-38687872800.93
"29099903120";"Prima Cedida en Reaseguro";"Ramos_SS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099903120";"Prima Cedida en Reaseguro";"Ramos_Vida_sinSS";-31082286347.9;-65339751688.53;-98288496631.55;-135793722308.56;-170500555067.09;-208584187630.4;-243273137545.93;-279630329822.02;-317154997982.91;-354257592621.25;-394099373650.33;-434089089782.32;-38214926777.75;-74699834987.34;-112948246626.11;-153664895027.3;-193928897990.71;-232748791621.72;-269981723194.48;-312069770771.98;-356547491318.46;-399349809541.33;-442420299793.25;-485237471338.94;-38687872800.93
